Date,Weekly Sales,Date,Store,Dept
6/7/2013,33129.9675,6/7/2013,32,93
6/14/2013,32395.2578,6/14/2013,32,93
6/21/2013,30611.0282,6/21/2013,32,93
6/28/2013,29903.7369,6/28/2013,32,93
7/5/2013,35416.8436,7/5/2013,32,93
7/12/2013,33598.0462,7/12/2013,32,93
7/19/2013,31169.8111,7/19/2013,32,93
7/26/2013,30330.9187,7/26/2013,32,93
11/2/2012,47179.9447,11/2/2012,32,94
11/9/2012,44928.8818,11/9/2012,32,94
11/16/2012,44901.0956,11/16/2012,32,94
11/23/2012,50525.6089,11/23/2012,32,94
11/30/2012,45537.9004,11/30/2012,32,94
12/7/2012,44360.4402,12/7/2012,32,94
12/14/2012,45128.3762,12/14/2012,32,94
12/21/2012,51066.5339,12/21/2012,32,94
12/28/2012,44377.7561,12/28/2012,32,94
1/4/2013,47277.8055,1/4/2013,32,94
1/11/2013,46683.6683,1/11/2013,32,94
1/18/2013,48014.7011,1/18/2013,32,94
1/25/2013,46468.6321,1/25/2013,32,94
2/1/2013,49575.9575,2/1/2013,32,94
2/8/2013,47817.336,2/8/2013,32,94
2/15/2013,50088.8408,2/15/2013,32,94
2/22/2013,47423.1284,2/22/2013,32,94
3/1/2013,45999.0791,3/1/2013,32,94
3/8/2013,46198.6577,3/8/2013,32,94
3/15/2013,47740.462,3/15/2013,32,94
3/22/2013,46654.2276,3/22/2013,32,94
3/29/2013,46029.7436,3/29/2013,32,94
4/5/2013,49541.7097,4/5/2013,32,94
4/12/2013,49124.0673,4/12/2013,32,94
4/19/2013,49220.3938,4/19/2013,32,94
4/26/2013,47295.6381,4/26/2013,32,94
5/3/2013,48379.9111,5/3/2013,32,94
5/10/2013,50698.2637,5/10/2013,32,94
5/17/2013,53084.4983,5/17/2013,32,94
5/24/2013,52230.5403,5/24/2013,32,94
5/31/2013,51766.6289,5/31/2013,32,94
6/7/2013,53682.8754,6/7/2013,32,94
6/14/2013,53798.9067,6/14/2013,32,94
6/21/2013,53493.3806,6/21/2013,32,94
6/28/2013,52239.9092,6/28/2013,32,94
7/5/2013,53486.1372,7/5/2013,32,94
7/12/2013,50938.8437,7/12/2013,32,94
7/19/2013,51356.4431,7/19/2013,32,94
7/26/2013,51340.3613,7/26/2013,32,94
11/2/2012,79906.2855,11/2/2012,32,95
11/9/2012,79879.9967,11/9/2012,32,95
11/16/2012,79799.726,11/16/2012,32,95
11/23/2012,80700.0998,11/23/2012,32,95
11/30/2012,78298.9905,11/30/2012,32,95
12/7/2012,84991.6313,12/7/2012,32,95
12/14/2012,83772.1739,12/14/2012,32,95
12/21/2012,88325.3314,12/21/2012,32,95
12/28/2012,79301.9505,12/28/2012,32,95
1/4/2013,81859.192,1/4/2013,32,95
1/11/2013,83122.655,1/11/2013,32,95
1/18/2013,83136.3217,1/18/2013,32,95
1/25/2013,81501.5614,1/25/2013,32,95
2/1/2013,81907.5282,2/1/2013,32,95
2/8/2013,81842.7764,2/8/2013,32,95
2/15/2013,80496.2637,2/15/2013,32,95
2/22/2013,80837.1289,2/22/2013,32,95
3/1/2013,81729.3199,3/1/2013,32,95
3/8/2013,84414.8835,3/8/2013,32,95
3/15/2013,84565.9207,3/15/2013,32,95
3/22/2013,84224.8766,3/22/2013,32,95
3/29/2013,79634.0993,3/29/2013,32,95
4/5/2013,85444.3622,4/5/2013,32,95
4/12/2013,81967.2427,4/12/2013,32,95
4/19/2013,84622.858,4/19/2013,32,95
4/26/2013,83945.2162,4/26/2013,32,95
5/3/2013,87410.4838,5/3/2013,32,95
5/10/2013,87214.3072,5/10/2013,32,95
5/17/2013,87081.9336,5/17/2013,32,95
5/24/2013,89188.5092,5/24/2013,32,95
5/31/2013,82355.8023,5/31/2013,32,95
6/7/2013,93142.661,6/7/2013,32,95
6/14/2013,93140.9007,6/14/2013,32,95
6/21/2013,90751.5528,6/21/2013,32,95
6/28/2013,93888.9209,6/28/2013,32,95
7/5/2013,93980.9747,7/5/2013,32,95
7/12/2013,85924.1126,7/12/2013,32,95
7/19/2013,86957.382,7/19/2013,32,95
7/26/2013,86015.1297,7/26/2013,32,95
11/2/2012,2090.3098,11/2/2012,32,96
11/9/2012,2050.6302,11/9/2012,32,96
11/16/2012,2094.8598,11/16/2012,32,96
11/23/2012,2453.8309,11/23/2012,32,96
11/30/2012,2058.198,11/30/2012,32,96
12/7/2012,1920.6053,12/7/2012,32,96
12/14/2012,2096.4719,12/14/2012,32,96
12/21/2012,2173.1169,12/21/2012,32,96
12/28/2012,2057.3396,12/28/2012,32,96
1/4/2013,1817.6855,1/4/2013,32,96
1/11/2013,1932.2896,1/11/2013,32,96
1/18/2013,2025.3292,1/18/2013,32,96
1/25/2013,2090.2716,1/25/2013,32,96
2/1/2013,2141.4426,2/1/2013,32,96
2/8/2013,2203.0668,2/8/2013,32,96
2/15/2013,2066.6909,2/15/2013,32,96
2/22/2013,2090.7136,2/22/2013,32,96
3/1/2013,1868.6656,3/1/2013,32,96
3/8/2013,1784.6819,3/8/2013,32,96
3/15/2013,2024.8496,3/15/2013,32,96
3/22/2013,2037.2433,3/22/2013,32,96
3/29/2013,1905.2557,3/29/2013,32,96
4/5/2013,1997.0951,4/5/2013,32,96
4/12/2013,2069.8925,4/12/2013,32,96
4/19/2013,2071.6044,4/19/2013,32,96
4/26/2013,1972.8542,4/26/2013,32,96
5/3/2013,2394.2541,5/3/2013,32,96
5/10/2013,2425.1909,5/10/2013,32,96
5/17/2013,2513.963,5/17/2013,32,96
5/24/2013,2807.4815,5/24/2013,32,96
5/31/2013,2774.2794,5/31/2013,32,96
6/7/2013,2760.9482,6/7/2013,32,96
6/14/2013,2801.265,6/14/2013,32,96
6/21/2013,2945.8314,6/21/2013,32,96
6/28/2013,3482.8753,6/28/2013,32,96
7/5/2013,2952.5667,7/5/2013,32,96
7/12/2013,2676.1496,7/12/2013,32,96
7/19/2013,2635.1503,7/19/2013,32,96
7/26/2013,2856.6803,7/26/2013,32,96
11/2/2012,16651.3193,11/2/2012,32,97
11/9/2012,17462.5828,11/9/2012,32,97
11/16/2012,17012.016,11/16/2012,32,97
11/23/2012,16604.7801,11/23/2012,32,97
11/30/2012,16563.6548,11/30/2012,32,97
12/7/2012,17417.2335,12/7/2012,32,97
12/14/2012,17057.934,12/14/2012,32,97
12/21/2012,15970.5233,12/21/2012,32,97
12/28/2012,14888.8813,12/28/2012,32,97
1/4/2013,16952.6251,1/4/2013,32,97
1/11/2013,16904.0252,1/11/2013,32,97
1/18/2013,16688.8158,1/18/2013,32,97
1/25/2013,16273.6124,1/25/2013,32,97
2/1/2013,17518.4199,2/1/2013,32,97
2/8/2013,17738.3183,2/8/2013,32,97
2/15/2013,16603.8884,2/15/2013,32,97
2/22/2013,16249.4261,2/22/2013,32,97
3/1/2013,16269.3937,3/1/2013,32,97
3/8/2013,16473.9957,3/8/2013,32,97
3/15/2013,16323.6162,3/15/2013,32,97
3/22/2013,15404.3917,3/22/2013,32,97
3/29/2013,15351.547,3/29/2013,32,97
4/5/2013,17158.3659,4/5/2013,32,97
4/12/2013,16612.501,4/12/2013,32,97
4/19/2013,16188.7558,4/19/2013,32,97
4/26/2013,16164.2598,4/26/2013,32,97
5/3/2013,16897.2107,5/3/2013,32,97
5/10/2013,16853.4205,5/10/2013,32,97
5/17/2013,16759.5945,5/17/2013,32,97
5/24/2013,16813.7582,5/24/2013,32,97
5/31/2013,16821.7659,5/31/2013,32,97
6/7/2013,17900.471,6/7/2013,32,97
6/14/2013,17503.6663,6/14/2013,32,97
6/21/2013,16939.8615,6/21/2013,32,97
6/28/2013,16755.7848,6/28/2013,32,97
7/5/2013,17823.9876,7/5/2013,32,97
7/12/2013,17581.4308,7/12/2013,32,97
7/19/2013,17112.7508,7/19/2013,32,97
7/26/2013,16817.8142,7/26/2013,32,97
11/2/2012,7720.0009,11/2/2012,32,98
11/9/2012,7340.5025,11/9/2012,32,98
11/16/2012,7793.1831,11/16/2012,32,98
11/23/2012,10238.4963,11/23/2012,32,98
11/30/2012,7932.3523,11/30/2012,32,98
12/7/2012,9649.9956,12/7/2012,32,98
12/14/2012,11204.5434,12/14/2012,32,98
12/21/2012,12667.2918,12/21/2012,32,98
12/28/2012,7490.8578,12/28/2012,32,98
1/4/2013,6737.9638,1/4/2013,32,98
1/11/2013,6955.6533,1/11/2013,32,98
1/18/2013,7077.8904,1/18/2013,32,98
1/25/2013,7204.9718,1/25/2013,32,98
2/1/2013,7953.6049,2/1/2013,32,98
2/8/2013,8543.1768,2/8/2013,32,98
2/15/2013,9258.7852,2/15/2013,32,98
2/22/2013,8121.0516,2/22/2013,32,98
3/1/2013,7296.249,3/1/2013,32,98
3/8/2013,7304.9593,3/8/2013,32,98
3/15/2013,7682.2372,3/15/2013,32,98
3/22/2013,7588.5278,3/22/2013,32,98
3/29/2013,7316.0364,3/29/2013,32,98
4/5/2013,7802.7398,4/5/2013,32,98
4/12/2013,7719.759,4/12/2013,32,98
4/19/2013,7491.3449,4/19/2013,32,98
4/26/2013,7375.2964,4/26/2013,32,98
5/3/2013,6952.5942,5/3/2013,32,98
5/10/2013,7578.4317,5/10/2013,32,98
5/17/2013,7804.3126,5/17/2013,32,98
5/24/2013,7669.6227,5/24/2013,32,98
5/31/2013,7617.0216,5/31/2013,32,98
6/7/2013,7166.8412,6/7/2013,32,98
6/14/2013,7379.3007,6/14/2013,32,98
6/21/2013,7436.4306,6/21/2013,32,98
6/28/2013,7637.7898,6/28/2013,32,98
7/5/2013,7690.5058,7/5/2013,32,98
7/12/2013,7341.505,7/12/2013,32,98
7/19/2013,7133.1749,7/19/2013,32,98
7/26/2013,7152.8426,7/26/2013,32,98
11/2/2012,71.108,11/2/2012,32,99
11/9/2012,68.411,11/9/2012,32,99
11/16/2012,48.7306,11/16/2012,32,99
11/23/2012,2363.252,11/23/2012,32,99
11/30/2012,606.3715,11/30/2012,32,99
12/7/2012,555.7962,12/7/2012,32,99
12/14/2012,3234.2001,12/14/2012,32,99
12/21/2012,3283.7018,12/21/2012,32,99
12/28/2012,375.4,12/28/2012,32,99
2/1/2013,171.4503,2/1/2013,32,99
2/8/2013,1273.5253,2/8/2013,32,99
2/15/2013,730.4561,2/15/2013,32,99
4/5/2013,381.3015,4/5/2013,32,99
4/12/2013,48.1103,4/12/2013,32,99
4/19/2013,29.5105,4/19/2013,32,99
4/26/2013,13.3758,4/26/2013,32,99
5/3/2013,62.3227,5/3/2013,32,99
5/10/2013,40.2946,5/10/2013,32,99
5/17/2013,29.3767,5/17/2013,32,99
5/24/2013,16.8693,5/24/2013,32,99
5/31/2013,19.6541,5/31/2013,32,99
6/14/2013,91.7508,6/14/2013,32,99
6/21/2013,18.3015,6/21/2013,32,99
7/5/2013,381.3015,7/5/2013,32,99
7/19/2013,0.0911,7/19/2013,32,99
7/26/2013,5.6377,7/26/2013,32,99
11/2/2012,4879.6206,11/2/2012,33,1
11/9/2012,3424.0426,11/9/2012,33,1
11/16/2012,2793.5293,11/16/2012,33,1
11/23/2012,2551.65,11/23/2012,33,1
11/30/2012,2725.8883,11/30/2012,33,1
12/7/2012,7275.1955,12/7/2012,33,1
12/14/2012,7462.0294,12/14/2012,33,1
12/21/2012,11139.4377,12/21/2012,33,1
12/28/2012,7802.3375,12/28/2012,33,1
1/4/2013,3022.4794,1/4/2013,33,1
1/11/2013,2860.0719,1/11/2013,33,1
1/18/2013,2821.4338,1/18/2013,33,1
1/25/2013,2663.2169,1/25/2013,33,1
2/1/2013,3389.1038,2/1/2013,33,1
2/8/2013,5471.7001,2/8/2013,33,1
2/15/2013,9324.6354,2/15/2013,33,1
2/22/2013,4052.6896,2/22/2013,33,1
3/1/2013,2984.5671,3/1/2013,33,1
3/8/2013,3156.5374,3/8/2013,33,1
3/15/2013,3148.8468,3/15/2013,33,1
3/22/2013,2930.42,3/22/2013,33,1
3/29/2013,2871.7918,3/29/2013,33,1
4/5/2013,11027.7721,4/5/2013,33,1
4/12/2013,8401.1216,4/12/2013,33,1
4/19/2013,4794.4716,4/19/2013,33,1
4/26/2013,3774.3296,4/26/2013,33,1
5/3/2013,2774.3979,5/3/2013,33,1
5/10/2013,2922.7163,5/10/2013,33,1
5/17/2013,2917.9678,5/17/2013,33,1
5/24/2013,2661.554,5/24/2013,33,1
5/31/2013,2658.1738,5/31/2013,33,1
6/7/2013,2558.9888,6/7/2013,33,1
6/14/2013,2550.2064,6/14/2013,33,1
6/21/2013,2441.6432,6/21/2013,33,1
6/28/2013,2333.3278,6/28/2013,33,1
7/5/2013,2594.4531,7/5/2013,33,1
7/12/2013,2517.0736,7/12/2013,33,1
7/19/2013,2464.4047,7/19/2013,33,1
7/26/2013,2319.6952,7/26/2013,33,1
11/2/2012,8167.4729,11/2/2012,33,2
11/9/2012,8691.6305,11/9/2012,33,2
11/16/2012,8290.071,11/16/2012,33,2
11/23/2012,8122.9224,11/23/2012,33,2
11/30/2012,8166.248,11/30/2012,33,2
12/7/2012,8477.8906,12/7/2012,33,2
12/14/2012,8576.7438,12/14/2012,33,2
12/21/2012,8219.6489,12/21/2012,33,2
12/28/2012,8056.0424,12/28/2012,33,2
1/4/2013,7863.7634,1/4/2013,33,2
1/11/2013,7743.8343,1/11/2013,33,2
1/18/2013,7541.4558,1/18/2013,33,2
1/25/2013,7421.5774,1/25/2013,33,2
2/1/2013,7941.7938,2/1/2013,33,2
2/8/2013,8385.9932,2/8/2013,33,2
2/15/2013,8414.7856,2/15/2013,33,2
2/22/2013,8318.5667,2/22/2013,33,2
3/1/2013,8121.5428,3/1/2013,33,2
3/8/2013,8686.1043,3/8/2013,33,2
3/15/2013,8537.401,3/15/2013,33,2
3/22/2013,8320.0303,3/22/2013,33,2
3/29/2013,8276.8738,3/29/2013,33,2
4/5/2013,8494.3806,4/5/2013,33,2
4/12/2013,8660.4033,4/12/2013,33,2
4/19/2013,8224.0509,4/19/2013,33,2
4/26/2013,8176.7987,4/26/2013,33,2
5/3/2013,8259.9633,5/3/2013,33,2
5/10/2013,8726.082,5/10/2013,33,2
5/17/2013,8400.123,5/17/2013,33,2
5/24/2013,8393.0475,5/24/2013,33,2
5/31/2013,8338.7462,5/31/2013,33,2
6/7/2013,8290.7975,6/7/2013,33,2
6/14/2013,8392.4102,6/14/2013,33,2
6/21/2013,8093.3408,6/21/2013,33,2
6/28/2013,7908.6911,6/28/2013,33,2
7/5/2013,8241.0985,7/5/2013,33,2
7/12/2013,8318.4402,7/12/2013,33,2
7/19/2013,8088.8258,7/19/2013,33,2
7/26/2013,8041.4835,7/26/2013,33,2
11/2/2012,308.9132,11/2/2012,33,3
11/9/2012,300.2137,11/9/2012,33,3
11/16/2012,287.3583,11/16/2012,33,3
11/23/2012,285.0948,11/23/2012,33,3
11/30/2012,264.4464,11/30/2012,33,3
12/7/2012,305.1408,12/7/2012,33,3
12/14/2012,298.3853,12/14/2012,33,3
12/21/2012,290.4344,12/21/2012,33,3
12/28/2012,273.2001,12/28/2012,33,3
1/4/2013,315.2646,1/4/2013,33,3
1/11/2013,306.1442,1/11/2013,33,3
1/18/2013,286.406,1/18/2013,33,3
1/25/2013,269.6033,1/25/2013,33,3
2/1/2013,355.5895,2/1/2013,33,3
2/8/2013,344.6678,2/8/2013,33,3
2/15/2013,319.2135,2/15/2013,33,3
2/22/2013,305.5447,2/22/2013,33,3
3/1/2013,321.0189,3/1/2013,33,3
3/8/2013,317.8519,3/8/2013,33,3
3/15/2013,279.126,3/15/2013,33,3
3/22/2013,294.6547,3/22/2013,33,3
3/29/2013,283.1587,3/29/2013,33,3
4/5/2013,306.6182,4/5/2013,33,3
4/12/2013,303.8881,4/12/2013,33,3
4/19/2013,310.9916,4/19/2013,33,3
4/26/2013,279.3287,4/26/2013,33,3
5/3/2013,301.271,5/3/2013,33,3
5/10/2013,265.6341,5/10/2013,33,3
5/17/2013,264.6532,5/17/2013,33,3
5/24/2013,233.7785,5/24/2013,33,3
5/31/2013,225.8021,5/31/2013,33,3
6/7/2013,210.6566,6/7/2013,33,3
6/14/2013,200.8405,6/14/2013,33,3
6/21/2013,196.0494,6/21/2013,33,3
6/28/2013,211.367,6/28/2013,33,3
7/5/2013,1108.6219,7/5/2013,33,3
7/12/2013,1138.4034,7/12/2013,33,3
7/19/2013,1151.8909,7/19/2013,33,3
7/26/2013,910.5504,7/26/2013,33,3
11/2/2012,6628.0135,11/2/2012,33,4
11/9/2012,6634.2808,11/9/2012,33,4
11/16/2012,6521.9148,11/16/2012,33,4
11/23/2012,7189.6866,11/23/2012,33,4
11/30/2012,6341.1832,11/30/2012,33,4
12/7/2012,6764.1142,12/7/2012,33,4
12/14/2012,6667.7285,12/14/2012,33,4
12/21/2012,6608.9076,12/21/2012,33,4
12/28/2012,6586.3721,12/28/2012,33,4
1/4/2013,7115.2188,1/4/2013,33,4
1/11/2013,6734.1594,1/11/2013,33,4
1/18/2013,6556.4254,1/18/2013,33,4
1/25/2013,6123.9272,1/25/2013,33,4
2/1/2013,6643.216,2/1/2013,33,4
2/8/2013,6741.0863,2/8/2013,33,4
2/15/2013,6690.3541,2/15/2013,33,4
2/22/2013,6323.7704,2/22/2013,33,4
3/1/2013,6265.2472,3/1/2013,33,4
3/8/2013,6383.8599,3/8/2013,33,4
3/15/2013,6470.3347,3/15/2013,33,4
3/22/2013,6251.9064,3/22/2013,33,4
3/29/2013,6251.5517,3/29/2013,33,4
4/5/2013,6849.6756,4/5/2013,33,4
4/12/2013,7148.5954,4/12/2013,33,4
4/19/2013,6699.3326,4/19/2013,33,4
4/26/2013,6288.9784,4/26/2013,33,4
5/3/2013,6786.4289,5/3/2013,33,4
5/10/2013,6667.2855,5/10/2013,33,4
5/17/2013,6762.6426,5/17/2013,33,4
5/24/2013,6491.1251,5/24/2013,33,4
5/31/2013,6522.1668,5/31/2013,33,4
6/7/2013,6798.373,6/7/2013,33,4
6/14/2013,6740.7148,6/14/2013,33,4
6/21/2013,6391.1509,6/21/2013,33,4
6/28/2013,6342.3628,6/28/2013,33,4
7/5/2013,6894.5038,7/5/2013,33,4
7/12/2013,6711.3231,7/12/2013,33,4
7/19/2013,6564.1464,7/19/2013,33,4
7/26/2013,6447.2419,7/26/2013,33,4
11/2/2012,24.05,11/2/2012,33,5
11/9/2012,68.1004,11/9/2012,33,5
11/16/2012,52.3,11/16/2012,33,5
11/23/2012,1168.3391,11/23/2012,33,5
11/30/2012,698.3656,11/30/2012,33,5
12/7/2012,315.692,12/7/2012,33,5
12/14/2012,641.8662,12/14/2012,33,5
12/21/2012,129.4992,12/21/2012,33,5
12/28/2012,1743.6312,12/28/2012,33,5
1/4/2013,134.7,1/4/2013,33,5
1/11/2013,119.45,1/11/2013,33,5
1/18/2013,104.2,1/18/2013,33,5
1/25/2013,101.35,1/25/2013,33,5
2/1/2013,51,2/1/2013,33,5
2/8/2013,148.7,2/8/2013,33,5
2/15/2013,88.85,2/15/2013,33,5
2/22/2013,63.15,2/22/2013,33,5
3/1/2013,39.0496,3/1/2013,33,5
3/8/2013,67.1796,3/8/2013,33,5
3/15/2013,59.9296,3/15/2013,33,5
3/22/2013,35.74,3/22/2013,33,5
3/29/2013,42.76,3/29/2013,33,5
4/5/2013,48.05,4/5/2013,33,5
4/12/2013,75.2,4/12/2013,33,5
4/19/2013,83.3,4/19/2013,33,5
4/26/2013,81.9,4/26/2013,33,5
5/3/2013,37.15,5/3/2013,33,5
5/10/2013,69.0532,5/10/2013,33,5
5/17/2013,43.2501,5/17/2013,33,5
5/24/2013,35.9,5/24/2013,33,5
5/31/2013,62.3,5/31/2013,33,5
6/7/2013,54.2516,6/7/2013,33,5
6/14/2013,62.5541,6/14/2013,33,5
6/21/2013,43.5,6/21/2013,33,5
6/28/2013,58.15,6/28/2013,33,5
7/5/2013,40.15,7/5/2013,33,5
7/12/2013,55.0001,7/12/2013,33,5
7/19/2013,36.85,7/19/2013,33,5
7/26/2013,40.65,7/26/2013,33,5
11/2/2012,295.5521,11/2/2012,33,7
11/9/2012,320.4246,11/9/2012,33,7
11/16/2012,301.5176,11/16/2012,33,7
11/23/2012,344.134,11/23/2012,33,7
11/30/2012,360.8692,11/30/2012,33,7
12/7/2012,353.1643,12/7/2012,33,7
12/14/2012,911.8348,12/14/2012,33,7
12/21/2012,8939.3843,12/21/2012,33,7
12/28/2012,1553.2873,12/28/2012,33,7
1/4/2013,164.682,1/4/2013,33,7
1/11/2013,163.8225,1/11/2013,33,7
1/18/2013,151.0041,1/18/2013,33,7
1/25/2013,161.4706,1/25/2013,33,7
2/1/2013,253.9055,2/1/2013,33,7
2/8/2013,331.1764,2/8/2013,33,7
2/15/2013,243.0789,2/15/2013,33,7
2/22/2013,230.9723,2/22/2013,33,7
3/1/2013,348.38,3/1/2013,33,7
3/8/2013,395.0817,3/8/2013,33,7
3/15/2013,399.9249,3/15/2013,33,7
3/22/2013,366.8944,3/22/2013,33,7
3/29/2013,421.9898,3/29/2013,33,7
4/5/2013,570.2639,4/5/2013,33,7
4/12/2013,656.2172,4/12/2013,33,7
4/19/2013,501.4753,4/19/2013,33,7
4/26/2013,618.2324,4/26/2013,33,7
5/3/2013,413.4385,5/3/2013,33,7
5/10/2013,471.9799,5/10/2013,33,7
5/17/2013,455.674,5/17/2013,33,7
5/24/2013,540.77,5/24/2013,33,7
5/31/2013,521.1927,5/31/2013,33,7
6/7/2013,576.9068,6/7/2013,33,7
6/14/2013,617.2438,6/14/2013,33,7
6/21/2013,617.2325,6/21/2013,33,7
6/28/2013,605.5136,6/28/2013,33,7
7/5/2013,1971.1972,7/5/2013,33,7
7/12/2013,791.6271,7/12/2013,33,7
7/19/2013,483.4425,7/19/2013,33,7
7/26/2013,426.1292,7/26/2013,33,7
11/2/2012,4581.0817,11/2/2012,33,8
11/9/2012,4618.4353,11/9/2012,33,8
11/16/2012,4519.3035,11/16/2012,33,8
11/23/2012,4655.7543,11/23/2012,33,8
11/30/2012,4383.1545,11/30/2012,33,8
12/7/2012,4533.4231,12/7/2012,33,8
12/14/2012,4559.5612,12/14/2012,33,8
12/21/2012,4557.5846,12/21/2012,33,8
12/28/2012,4555.601,12/28/2012,33,8
1/4/2013,4620.8748,1/4/2013,33,8
1/11/2013,4554.8955,1/11/2013,33,8
1/18/2013,4418.9803,1/18/2013,33,8
1/25/2013,4545.613,1/25/2013,33,8
2/1/2013,4620.0809,2/1/2013,33,8
2/8/2013,4642.0374,2/8/2013,33,8
2/15/2013,4597.403,2/15/2013,33,8
2/22/2013,4594.0388,2/22/2013,33,8
3/1/2013,4558.5858,3/1/2013,33,8
3/8/2013,4722.9085,3/8/2013,33,8
3/15/2013,4605.9669,3/15/2013,33,8
3/22/2013,4682.5142,3/22/2013,33,8
3/29/2013,4506.6863,3/29/2013,33,8
4/5/2013,4687.0747,4/5/2013,33,8
4/12/2013,4634.2892,4/12/2013,33,8
4/19/2013,4696.6037,4/19/2013,33,8
4/26/2013,4717.1854,4/26/2013,33,8
5/3/2013,4674.1542,5/3/2013,33,8
5/10/2013,4573.2678,5/10/2013,33,8
5/17/2013,4487.3052,5/17/2013,33,8
5/24/2013,4611.3181,5/24/2013,33,8
5/31/2013,4388.4683,5/31/2013,33,8
6/7/2013,4496.3582,6/7/2013,33,8
6/14/2013,4594.2379,6/14/2013,33,8
6/21/2013,4592.8641,6/21/2013,33,8
6/28/2013,4515.8601,6/28/2013,33,8
7/5/2013,4286.7352,7/5/2013,33,8
7/12/2013,4217.605,7/12/2013,33,8
7/19/2013,4466.6295,7/19/2013,33,8
7/26/2013,4478.3623,7/26/2013,33,8
11/2/2012,14.2796,11/2/2012,33,9
11/9/2012,19.7576,11/9/2012,33,9
11/16/2012,25.8147,11/16/2012,33,9
11/23/2012,21.2598,11/23/2012,33,9
11/30/2012,13.5112,11/30/2012,33,9
12/7/2012,24.6342,12/7/2012,33,9
12/14/2012,21.3608,12/14/2012,33,9
12/21/2012,19.7743,12/21/2012,33,9
12/28/2012,24.0318,12/28/2012,33,9
1/4/2013,13.0605,1/4/2013,33,9
1/11/2013,15.3226,1/11/2013,33,9
1/18/2013,17.2935,1/18/2013,33,9
1/25/2013,12.9727,1/25/2013,33,9
2/1/2013,12.8165,2/1/2013,33,9
2/8/2013,35.8846,2/8/2013,33,9
2/15/2013,17.5432,2/15/2013,33,9
2/22/2013,9.3712,2/22/2013,33,9
3/1/2013,28.4353,3/1/2013,33,9
3/8/2013,45.4293,3/8/2013,33,9
3/15/2013,72.7164,3/15/2013,33,9
3/22/2013,43.9304,3/22/2013,33,9
3/29/2013,36.5779,3/29/2013,33,9
4/5/2013,47.5672,4/5/2013,33,9
4/12/2013,61.1329,4/12/2013,33,9
4/19/2013,89.7607,4/19/2013,33,9
4/26/2013,77.6623,4/26/2013,33,9
5/3/2013,71.2173,5/3/2013,33,9
5/10/2013,72.0698,5/10/2013,33,9
5/17/2013,74.5282,5/17/2013,33,9
5/24/2013,75.9852,5/24/2013,33,9
5/31/2013,82.3667,5/31/2013,33,9
6/7/2013,61.0405,6/7/2013,33,9
6/14/2013,85.0438,6/14/2013,33,9
6/21/2013,84.407,6/21/2013,33,9
6/28/2013,84.1934,6/28/2013,33,9
7/5/2013,98.6729,7/5/2013,33,9
7/12/2013,83.3041,7/12/2013,33,9
7/19/2013,64.6866,7/19/2013,33,9
7/26/2013,32.3848,7/26/2013,33,9
11/2/2012,102.2451,11/2/2012,33,10
11/9/2012,121.2779,11/9/2012,33,10
11/16/2012,117.9983,11/16/2012,33,10
11/23/2012,132.9248,11/23/2012,33,10
11/30/2012,118.9091,11/30/2012,33,10
12/7/2012,105.4423,12/7/2012,33,10
12/14/2012,126.3948,12/14/2012,33,10
12/21/2012,138.4749,12/21/2012,33,10
12/28/2012,116.4113,12/28/2012,33,10
1/4/2013,75.7108,1/4/2013,33,10
1/11/2013,80.6532,1/11/2013,33,10
1/18/2013,74.2077,1/18/2013,33,10
1/25/2013,73.9697,1/25/2013,33,10
2/1/2013,72.655,2/1/2013,33,10
2/8/2013,79.5396,2/8/2013,33,10
2/15/2013,80.3541,2/15/2013,33,10
2/22/2013,90.1446,2/22/2013,33,10
3/1/2013,100.1137,3/1/2013,33,10
3/8/2013,116.2105,3/8/2013,33,10
3/15/2013,101.076,3/15/2013,33,10
3/22/2013,120.9741,3/22/2013,33,10
3/29/2013,113.7249,3/29/2013,33,10
4/5/2013,86.4671,4/5/2013,33,10
4/12/2013,138.5216,4/12/2013,33,10
4/19/2013,150.7305,4/19/2013,33,10
4/26/2013,122.1012,4/26/2013,33,10
5/3/2013,114.5964,5/3/2013,33,10
5/10/2013,120.1791,5/10/2013,33,10
5/17/2013,117.0794,5/17/2013,33,10
5/24/2013,146.7049,5/24/2013,33,10
5/31/2013,131.5409,5/31/2013,33,10
6/7/2013,115.0498,6/7/2013,33,10
6/14/2013,142.8343,6/14/2013,33,10
6/21/2013,159.3068,6/21/2013,33,10
6/28/2013,137.1289,6/28/2013,33,10
7/5/2013,145.7776,7/5/2013,33,10
7/12/2013,150.8116,7/12/2013,33,10
7/19/2013,158.029,7/19/2013,33,10
7/26/2013,178.8078,7/26/2013,33,10
11/2/2012,167.5593,11/2/2012,33,11
11/9/2012,174.3382,11/9/2012,33,11
11/16/2012,141.5633,11/16/2012,33,11
11/23/2012,171.6368,11/23/2012,33,11
11/30/2012,160.1938,11/30/2012,33,11
12/7/2012,221.8747,12/7/2012,33,11
12/14/2012,195.3051,12/14/2012,33,11
12/21/2012,191.6982,12/21/2012,33,11
12/28/2012,186.9963,12/28/2012,33,11
1/4/2013,205.094,1/4/2013,33,11
1/11/2013,184.4603,1/11/2013,33,11
1/18/2013,152.8198,1/18/2013,33,11
1/25/2013,180.2795,1/25/2013,33,11
2/1/2013,149.3231,2/1/2013,33,11
2/8/2013,162.2025,2/8/2013,33,11
